brand,model,model_year,list_price,color,configuration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Ford,F-150,2021,43900,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,35277,,1FTEW1EP5MKD92371,,
Mitsubishi,Eclipse Cross,2022,28990,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,50998,,JA4ATVAA2NZ611600,,
Honda,Civic,2020,27990,White,,Used,Other,Front-wheel drive (FWD),Automatic,Gasoline,53642,,SHHFK7H99LU303573,,
Jaguar,XE,2018,24990,Grey,,Used,Other,All-wheel drive (AWD),Automatic,Diesel,99207,,SAJAK4FN3JCP17292,,
Jaguar,F-Pace,2022,89990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,21000,,SADCZ2EE4NA694426,,
Jaguar,F-Type,2019,55990,Grey,,Used,Other,Rear-wheel drive (RWD),Automatic,Gasoline,52670,,SAJDD1EV7KCK61399,,
BMW,X1,2016,17990,Blue,,Used,"Minivan, Van",All-wheel drive (AWD),Automatic,Gasoline,153577,,WBXHT3C37GP883343,,
GMC,Sierra 1500,2017,42900,Black,,Used,Pickup Truck,4 x 4,Automatic,Other,112000,,3GTU2PEJ9HG463249,,
Chevrolet,Silverado 1500,2020,41749,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,78491,,1GCPYCEF0LZ279777,,
Chevrolet,Express,2015,12999,"Minivan, Van",,Used,Rear-wheel drive (RWD),Automatic,Gasoline,,384000,,,,
Mitsubishi,Outlander,2023,50990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,18592,,JA4T5UA98PZ615155,,
Ford,Mustang,2021,38299,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,41920,,1FATP8UH6M5131195,,
Toyota,Avalon,2008,2500,,,Used,,,,,279000,,,,
