brand,model,model_year,list_price,color,configuration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Dodge,Durango,2020,36811,Silver,,Used,"SUV, Crossover",Other,Gasoline,1C4RDJDG6LC283435,67650,,PA3435,,
Chrysler,Pacifica,2021,33109,White,,Used,"Minivan, Van",Other,Gasoline,2C4RC1BG1MR583009,75311,,S23009,,
Chrysler,Pacifica,2022,43318,White,,Used,"Minivan, Van",Other,Gasoline,2C4RC1BG5NR137317,75532,,S27317,,
Honda,CR-V,2018,24186,Blue,,Used,"SUV, Crossover",Other,Gasoline,2HKRW2H5XJH146430,126310,,S16430,,
Ram,1500,2020,47652,Black,,Used,Pickup Truck,Other,Gasoline,1C6SRFLT7LN256920,63495,,PA3326A,,
Jeep,Grand Cherokee,2018,27982,Red,,Used,"SUV, Crossover",Other,Gasoline,1C4RJFBG7JC132402,122742,,N939674A,,
Ram,1500,2021,41268,Grey,,Used,Pickup Truck,Other,Gasoline,3C6RR7KT7MG705500,47571,,PA5500,,
Nissan,Leaf,2019,19162,Black,,Used,Hatchback,Other,Electric,1N4AZ1CP5KC307793,87002,,S17793,,
Dodge,Durango,2017,24677,Red,,Used,"SUV, Crossover",Other,Gasoline,1C4RDJDG0HC723012,133463,,N846150BA,,
Chrysler,Grand Caravan,2021,30172,Silver,,Used,"Minivan, Van",Other,Gasoline,2C4RC1ZG6MR554918,111843,,S24918,,
Jeep,Grand Cherokee,2020,39546,Blue,,Used,"SUV, Crossover",Other,Gasoline,1C4RJFBG0LC353813,81050,,N503800A,,
Ford,Taurus,2018,25497,White,,Used,Other,Other,Other,IFAHP2J85JG128697,103677,,PA2800A,,
Kia,Sedona,2020,27987,Silver,,Used,"Minivan, Van",Other,Gasoline,KNDMC5C15L6562004,114000,,S17060A,,
Hyundai,Tucson,2016,15812,Brown,,Used,"SUV, Crossover",Other,Gasoline,KM8J3CA42GU212864,135892,,S12864,,
Jeep,Grand Cherokee,2019,26680,Grey,,Used,"SUV, Crossover",Other,Gasoline,1C4RJFAG6KC706720,162646,,N550088A,,
Jeep,Cherokee,2019,21991,Red,,Used,"SUV, Crossover",Other,Gasoline,1C4PJMAB8KD190709,91491,,S190709,,
Jeep,Cherokee,2021,35395,Grey,,Used,"SUV, Crossover",Other,Gasoline,1C4PJMBX7MD140364,48676,,S10364,,
Ram,2500,2019,69987,Grey,,Used,Pickup Truck,Other,Diesel,3C6UR5NL9KG512451,29833,,N626432A,,
Land Rover,Range Rover,2017,45990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,117021,,SALGS2FE7HA364809,,
BMW,M4,2018,62790,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,64893,,WBS4Z9C55JED22992,,
Chrysler,Town & Country,2016,17990,White,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,114495,,2C4RC1JG4GR286130,,
Jeep,Compass,2021,31253,Grey,,Used,"SUV, Crossover",Other,Gasoline,3C4NJDDB9MT531194,82586,,N594264A,,
Hyundai,Tucson,2016,14193,Grey,,Used,"SUV, Crossover",Other,Gasoline,KM8J3CA48GU071816,197962,,T663653AA,,
Dodge,Journey,2019,23994,Black,,Used,"SUV, Crossover",Other,Gasoline,3C4PDDFG2KT732439,82176,,S12439,,
Nissan,Leaf,2016,11698,Grey,,Used,Hatchback,Other,Electric,1N4AZ0CP0GC309503,89740,,PA9503,,
Audi,A4,2017,24366,Grey,,Used,Sedan,Other,Gasoline,WAUCNAF40HN012725,112845,,S12725,,
Jeep,Wrangler,2016,26879,Black,,Used,"SUV, Crossover",Other,Gasoline,1C4HJWEG1GL300969,134202,,PA0285A,,
Nissan,Qashqai,2020,23888,Blue,,Used,"SUV, Crossover",Other,Gasoline,JN1BJ1CV2LW273223,38473,,S22435AA,,
Chevrolet,Silverado 1500,2019,42877,Blue,,Used,Pickup Truck,Other,Gasoline,1GCUYDED9KZ416673,69095,,S16673,,
Chevrolet,Cruze,2017,16998,Blue,,Used,Sedan,Other,Gasoline,3G1BE5SM1HS603723,81340,,PA1905A,,
Ram,1500,2021,61655,White,,Used,Pickup Truck,Other,Hybrid-Electric,1C6SRFHT9MN514963,43687,,N188502A,,
Nissan,Titan,2018,32076,Black,,Used,Pickup Truck,Other,Gasoline,1N6AA1E52JN521413,90072,,S11413,,
Chevrolet,Other,2015,9745,White,,Used,Hatchback,Front-wheel drive (FWD),Automatic,Electric,78366,,KL8CL6S00FC704459,,
Jeep,Wrangler,2023,59877,Silver,,Used,"SUV, Crossover",Other,Gasoline,1C4HJXEG3PW529917,1899,,T139064A,,
Ram,1500,2017,23987,Grey,,Used,Pickup Truck,Other,Gasoline,1C6RR7FT1HS826080,138197,,N578001A,,
Honda,CR-V,2019,26835,Silver,,Used,"SUV, Crossover",Other,Gasoline,2HKRW2H53KH122682,118567,,PA2682,,
Ford,Fusion,2019,22394,Grey,,Used,Sedan,Other,Hybrid-Electric,3FA6P0RU5KR155227,104038,,PS3076A,,
Jeep,Grand Cherokee,2021,48877,Red,,Used,"SUV, Crossover",Other,Gasoline,1C4RJKDGXM8127286,65974,,PA7286,,
Mazda,CX-5,2020,28873,Grey,,Used,"SUV, Crossover",Other,Gasoline,JM3KFBCMXL1783934,86283,,PA3934,,
Ford,F-150,2020,39888,White,,Used,Pickup Truck,Other,Gasoline,1FTEW1EP7LFB10268,80959,,S10268,,
Jeep,Cherokee,2019,22942,Blue,,Used,"SUV, Crossover",Other,Gasoline,1C4PJMBX4KD421759,157057,,S11759,,
Honda,Accord,2016,20900,Grey,,Used,Coupe (2 door),Front-wheel drive (FWD),Manual,Gasoline,106000,,,,
GMC,Sierra 1500,2021,40990,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,34522,,3GTP9AEH9MG158539,,
Hyundai,Santa Fe,2016,16000,Burgundy,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,134000,,,,
Ford,F-150,2018,34990,Black,,Used,Pickup Truck,Other,Automatic,Gasoline,68862,,1FTEW1EP6JFC90159,,
Ford,Mustang Mach-E,2022,57888,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Electric,23610,,3FMTK4SXXNMA53071,,
BMW,X6 M,2020,104990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,15000,,5YMCY0C04L9D18277,,
Land Rover,Range Rover,2017,45990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,117021,,SALGS2FE7HA364809,,
Toyota,Tundra,2020,48990,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,48558,,5TFDY5F18LX950237,,
Jaguar,F-Pace,2020,42990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,47000,,SADCP2FX0LA643220,,
Ford,GT,2022,43890,Black,,Used,Other,Rear-wheel drive (RWD),Manual,Gasoline,13000,,1FA6P8CF1N5109362,,
Ford,Mustang,2021,47900,Blue,,Used,Other,Rear-wheel drive (RWD),Manual,Gasoline,30328,,1FA6P8CF0M5124319,,
Audi,S5,2019,41900,Blue,,Used,Hatchback,All-wheel drive (AWD),Automatic,Gasoline,72605,,WAUC4CF51KA059395,,
Ford,F-150,2020,42888,Brown,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,49201,,1FTEW1EP1LFB58087,,
Mitsubishi,Outlander,2023,46990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,11374,,JA4T5UA93PZ604600,,
Land Rover,Discovery Sport,2020,36490,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,49746,,SALCJ2FX6LH840390,,
Honda,HR-V,2020,29899,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,15086,,3CZRU6H33LM104958,,
Toyota,Corolla,2023,25495,Black,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,56866,,5YFB4MDE0PP010084,,
Cadillac,XT4,2021,34990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,62934,,1GYFZDR44MF043329,,
Subaru,Impreza,2020,10990,White,,Used,Wagon,All-wheel drive (AWD),Automatic,Gasoline,314596,,4S3GTAB62L3704040,,
Hyundai,Tucson,2022,30900,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,62409,,KM8JBCAE4NU040796,,
Mitsubishi,Eclipse Cross,2020,22495,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,88074,,JA4AT3AA6LZ602030,,
Ford,F-150,2015,29690,Blue,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,191000,,1FTEW1EG8FFC23943,,
Hyundai,Santa Fe,2013,12990,Brown,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,117022,,5XYZUDLB3DG111514,,
Ford,F-350,2022,87888,Black,,Used,Pickup Truck,4 x 4,Automatic,Diesel,43582,,1FT8W3BT5NEF00482,,
Ford,F-150,2022,59997,Pickup Truck,,Used,4 x 4,Automatic,Gasoline,1FTEW1EP6NKD78710,59421,,S18710,,
Ford,F-150,2016,31187,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,129402,,1FTEW1EP9GFB58084,,
Honda,CR-V,2015,18990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,202348,,5J6RM4H95FL806858,,
Ford,F-150,2015,24900,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,188987,,1FTEW1EP0FKE90436,,
Ford,F-150,2016,27399,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,142423,,1FTEW1EF2GFC93527,,
Mazda,CX-5,2019,26599,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,39366,,JM3KFBCM4K0643382,,
Mercedes-Benz,GLA,2017,22990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,104000,,WDCTG4GB7HJ296853,,
Mitsubishi,RVR,2020,23990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,68720,,JA4AJ4AW2LU602806,,
Chevrolet,Trailblazer,2021,27990,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,34764,,KL79MRSL8MB136388,,
Volkswagen,Tiguan,2022,31990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,66833,,3VV0B7AX3NM057877,,
Land Rover,Range Rover Sport,2021,72990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,29153,,SALWR2SU4MA762347,,
Mazda,Mazda3 Sport,2018,12990,Grey,,Used,Hatchback,Front-wheel drive (FWD),Automatic,Gasoline,129473,,JM1BN1L71J1162630,,
MINI,Cooper Countryman,2018,23990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,102380,,WMZYV5C35J3E03448,,
Volkswagen,Tiguan,2021,35990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,18235,,3VV2B7AX1MM153434,,
Volkswagen,Tiguan,2021,34990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,76767,,3VV2B7AX7MM155270,,
Honda,Civic,2021,29990,Red,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,15993,,2HGFC2F51MH006828,,
Volkswagen,GTI,2019,33990,Red,,Used,Hatchback,Other,Manual,Gasoline,31231,,3VW5T7AU4KM030882,,
Nissan,Kicks,2020,24990,Black,,Used,"SUV, Crossover",Other,Automatic,Gasoline,64121,,3N1CP5DVXLL506571,,
Buick,Encore,2021,26990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,89826,,KL4MMESL9MB181730,,
Volkswagen,Jetta,2019,24990,Silver,,Used,Sedan,Other,Automatic,Gasoline,41172,,3VWG57BUXKM182196,,
Kia,Soul,2020,20990,Orange,,Used,Hatchback,Other,Automatic,Gasoline,91881,,KNDJ33AU2L7017182,,
Nissan,Qashqai,2021,26990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,20359,,JN1BJ1AW6MW452507,,
Volvo,XC40,2020,32995,Brown,,Used,Wagon,All-wheel drive (AWD),Automatic,Gasoline,73242,,YV4162UK4L2259607,,
Toyota,Sienna,2020,39995,Black,,Used,"Minivan, Van",All-wheel drive (AWD),Automatic,Gasoline,77511,,5TDJZ3DC9LS240102,,
Mitsubishi,RVR,2019,21990,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,63847,,JA4AJ3AU7KU605529,,
Ford,Edge,2016,17880,Blue,,Used,"SUV, Crossover",Other,Gasoline,2FMPK4J98GBC01713,141873,,PA1713,,
Honda,HR-V,2020,29899,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,15086,,3CZRU6H33LM104958,,
Ford,Bronco II,2021,47900,Orange,,Used,Convertible,4 x 4,Automatic,Gasoline,36856,,1FMDE5AP0MLA75325,,
Land Rover,Range Rover,2022,109990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,30000,,SALGS2SEXNA458619,,
Land Rover,Defender,2023,91990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Hybrid-Electric,3050,,SALE26EU7P2214568,,
Mercedes-Benz,CLA,2017,22990,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,92103,,WDDSJ4GB4HN481654,,
Jaguar,F-Pace,2020,46990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,11000,,SADCX2GX0LA660498,,
Pontiac,G5,2009,2427,Sedan,,Used,Front-wheel drive (FWD),Manual,Gasoline,1G2AS55H597282882,100299,,NC71044A,,
Ford,F-350,2020,76500,Red,,Used,Pickup Truck,4 x 4,Automatic,Diesel,67000,,1FT8W3BTXLED18211,,
Toyota,Highlander,2021,41990,Grey,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,83197,,5TDGZRBH7MS116746,,
Jeep,Other,2015,28000,Convertible,,Used,4 x 4,Automatic,Gasoline,,96000,,,,
Ram,1500,2017,25994,Silver,,Used,Pickup Truck,Other,Gasoline,1C6RR7TT7HS574596,140357,,S14596,,
Mitsubishi,RVR,2019,19387,Black,,Used,"SUV, Crossover",Other,Gasoline,JA4AH3AUXKU605679,107830,,S15679,,
GMC,Sierra 1500,2014,26994,Brown,,Used,Pickup Truck,Other,Other,3GTU2VEC7EG278327,131741,,S18327,,
Hyundai,Accent,2012,5800,Sedan,,Used,Rear-wheel drive (RWD),Automatic,Gasoline,,240000,,,,
Toyota,Tacoma,2008,16500,Pickup Truck,,Used,4 x 4,Other,Gasoline,,204000,,,,
Ram,2500,2021,44888,White,,Used,Other,4 x 4,Automatic,Gasoline,100772,,3C6UR5JJ9MG597962,,
Land Rover,Range Rover Velar,2019,50990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,43527,,SALYB2EV0KA785915,,
Land Rover,Discovery Sport,2020,36490,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,49746,,SALCJ2FX6LH840390,,
Porsche,Cayenne,2021,88895,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,23381,,WP1AA2AY1MDA06498,,
Lexus,RX,2017,34790,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,98415,,2T2BZMCA2HC089240,,
Porsche,911,2012,96599,Other,,Used,Sedan,All-wheel drive (AWD),Automatic,Gasoline,60000,,WP0CB2A92CS754719,,
Nissan,Sentra,2009,5500,Sedan,,Used,Front-wheel drive (FWD),Automatic,Gasoline,,128800,,,,
Ram,1500 Classic,2023,50820,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7KT2PG667579,,
Ram,1500,2024,98620,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFHT7RN168919,,
Ram,1500,2024,98670,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFHT5RN168918,,
Mitsubishi,RVR,2020,22990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,89700,,JA4AJ3AU2LU606055,,
Honda,Civic,2021,25990,White,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,69000,,2HGFC2F5XMH006293,,
Hyundai,Elantra,2021,23199,White,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,84983,,KMHLM4AG9MU115789,,
Hyundai,Tucson,2019,20990,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,52475,,KM8J23A48KU027360,,
Mitsubishi,Lancer,2016,15900,Other,,Used,Sedan,Front-wheel drive (FWD),Gasoline,JA32X2HU3GU601461,44257,,P1461B,,
Toyota,Highlander,2013,15990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,226289,,5TDBK3EH4DS203043,,
Chrysler,Town & Country,2016,17990,White,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,114495,,2C4RC1JG4GR286130,,
Toyota,RAV4,2020,28990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,59000,,2T3B1RFV4LW125631,,
Land Rover,Range Rover Evoque,2021,46990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,35030,,SALZJ2FX7MH125825,,
Mazda,3,2012,5500,,,Used,,,,,233123,,,,
Audi,TT,2002,0,Coupe (2 door),,Damaged,null,null,null,,250000,,,,
Chevrolet,Silverado 1500,2018,19500,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,202500,,,,
Ram,3500,2024,81290,White,,New,Pickup Truck,Other,Automatic,Diesel,0,,3C63R3AL3RG132375,,
Ram,2500,2024,109230,Black,,New,Pickup Truck,Other,Automatic,Diesel,0,,3C6UR5SL9RG130449,,
Ram,3500,2024,81290,White,,New,Pickup Truck,Other,Automatic,Diesel,0,,3C63R3AL5RG132376,,
Ram,2500,2024,109180,White,,New,Pickup Truck,Other,Automatic,Diesel,0,,3C6UR5SL5RG130450,,
BMW,3-Series,2007,6900,Coupe (2 door),,Used,All-wheel drive (AWD),Automatic,Gasoline,,187000,,,,
Honda,Civic,2012,9500,Black,,Used,Coupe (2 door),Automatic,,,214019,,,,
Jeep,Compass,2024,40463,White,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDBN0RT597783,,
Jeep,Compass,2024,40838,Blue,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDBN6RT598520,,
Jeep,Compass,2024,40463,White,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDBN0RT598514,,
Jeep,Compass,2024,40463,Grey,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDBN1RT598523,,
Jeep,Compass,2024,40886,Silver,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDBN9RT597782,,
Jeep,Compass,2024,40886,Silver,,New,"SUV, Crossover",Other,Automatic,Gasoline,0,,3C4NJDBN7RT597781,,
Mazda,3,2013,6000,,,Used,,,,,222888,,,,
Porsche,911,2016,241992,Purple,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,33091,,WP0AF2A93GS192959,,
GMC,Sierra 1500,2020,38999,Black,,Used,Pickup Truck,Other,Gasoline,1GTP9AEK0LZ372202,67373,,N139252A,,
Toyota,Tacoma,2008,16500,Pickup Truck,,Used,4 x 4,Other,Gasoline,,204000,,,,
Hyundai,Elantra,2022,23990,Orange,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,19967,,KMHLM4AG9NU298662,,
Toyota,Highlander,2013,15990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,226289,,5TDBK3EH4DS203043,,
Jeep,Wrangler,2021,34999,Grey,,Used,Convertible,4 x 4,Automatic,Gasoline,41198,,1C4GJXAN4MW804853,,
Ram,1500 Classic,2023,50820,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7KT9PG667580,,
Ram,1500 Classic,2023,50780,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,3C6RR7KT0PG667581,,
Acura,RDX,2013,12499,"SUV, Crossover",,Used,All-wheel drive (AWD),Automatic,Gasoline,,259000,,,,
Toyota,Highlander,2013,15990,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,226289,,5TDBK3EH4DS203043,,
Land Rover,Discovery Sport,2020,36490,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,49746,,SALCJ2FX6LH840390,,
Ford,Explorer,2020,37990,Brown,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,65621,,1FMSK8FH6LGC05263,,
Mitsubishi,Eclipse Cross,2020,27699,Red,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,57491,,JA4AT4AA1LZ609473,,
Mitsubishi,RVR,2016,16990,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,150698,,JA4AH3AU4GZ609334,,
Subaru,Outback,2020,33990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,75740,,4S4BTHND5L3180083,,
International Harvester,Other,2014,12499,,,Used,,,,,270000,,,,
Land Rover,Range Rover Velar,2019,50990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,43527,,SALYB2EV0KA785915,,
Volvo,XC90,2019,36990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,117000,,YV4A22PM8K1502980,,
Kia,Sportage,2020,25990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,70531,,KNDPNCAC5L7718312,,
Dodge,Grand Caravan,2015,18990,Red,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,91873,,2C4RDGBG2FR557599,,
GMC,Acadia,2011,7488,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,188534,,1GKKVRED0BJ165042,,
Kia,Sportage,2015,12688,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Automatic,Gasoline,93989,,KNDPB3AC5F7778281,,
Ford,E-450,2017,19900,"Minivan, Van",,Used,Rear-wheel drive (RWD),Automatic,Gasoline,,149000,,,,
Chevrolet,Cruze,2016,12990,Black,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,119452,,1G1PG5SB1G7135567,,
Chevrolet,Express,2015,12999,"Minivan, Van",,Used,Rear-wheel drive (RWD),Automatic,Gasoline,,384000,,,,
Volkswagen,GTI,2023,34990,White,,Used,Hatchback,Front-wheel drive (FWD),Manual,Gasoline,22250,,WVWHA7CD0PW135333,,
Toyota,Sienna,2010,3790,Grey,,Used,"Minivan, Van",All-wheel drive (AWD),Automatic,Gasoline,268308,,5TDJK4CCXAS033341,,
Chrysler,Town & Country,2016,17990,White,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,114495,,2C4RC1JG4GR286130,,
Volvo,XC90,2019,36990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,117000,,YV4A22PM8K1502980,,
Land Rover,Range Rover,2020,87990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,91426,,SALGV2SE5LA401278,,
MINI,John Cooper Works Countryman,2021,42490,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,32583,,WMZ33BS01M3N23058,,
Jaguar,XE,2018,25990,Black,,Used,Other,All-wheel drive (AWD),Automatic,Gasoline,49164,,SAJAJ4FX3JCP27566,,
Honda,Odyssey,2019,39900,Silver,,Used,"Minivan, Van",Front-wheel drive (FWD),Automatic,Gasoline,62000,,5FNRL6H69KB504724,,
Ford,Mustang Mach-E,2022,52990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Electric,22000,,3FMTK3SU4NMA09230,,
GMC,Sierra 2500HD,2017,64990,Black,,Used,Pickup Truck,4 x 4,Automatic,Diesel,114965,,1GT12UEYXHF145544,,
Hyundai,Accent,2019,17990,Silver,,Used,Hatchback,Front-wheel drive (FWD),Automatic,Gasoline,81731,,3KPC25A30KE074042,,
Hyundai,Accent,2009,2900,Green,,Used,Other,Front-wheel drive (FWD),Gasoline,KMHCN35C69U108269,236298,,TB01491C,,
Ford,Flex,2018,25990,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,131595,,2FMHK6D82JBA19967,,
Ford,F-150,2022,51520,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,86331,,1FTFW1E59NFA99571,,
Ford,Transit,2021,45990,White,,Used,"Minivan, Van",Rear-wheel drive (RWD),Automatic,Gasoline,157612,,1FTBR1Y83MKA09946,,
Toyota,RAV4,2017,19990,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,241664,,2T3JFREV4HW620174,,
Ram,1500,2019,29990,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,95614,,1C6RR7TT1KS619149,,
Mitsubishi,Outlander,2014,13990,Blue,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,157201,,JA4JZ4AX5EZ605027,,
Ford,Escape,2017,10495,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,201382,,1FMCU9G90HUA71807,,
Jeep,Wrangler,2020,41990,Silver,,Used,Convertible,4 x 4,Automatic,Gasoline,65681,,1C4HJXDG2LW164948,,
Ford,F-150,2022,72490,Grey,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,34674,,1FTFW1E88NFB53646,,
